date,venue,venue_code,race_number,scheduled_start_time,race_id,title,formation,ticket_count,combined_odds,estimated_hit_rate,selected_tickets_text,hit,actual_ticket,actual_payout_units,stake_units,return_units,profit_units,dutch_profit_units,scenario_type,risk_level,asof_label,odds_policy_status
2026-05-13,小倉,81,1,,20260513-81-01,????3??,2-3-1 / 2-1-3 / 1-6-3 / 4-2-3 / 1-6-2 / 2-4-6 / 2-6-3 / 2-1-7 / 1-4-5 / 3-5-2 / 3-2-6 / 1-5-2,12,2.7350662633756406,0.19482446718299998,2-3-1|2-1-3|1-6-3|4-2-3|1-6-2|2-4-6|2-6-3|2-1-7|1-4-5|3-5-2|3-2-6|1-5-2,False,2-1-5,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-13,小倉,81,2,,20260513-81-02,????3??,1-2-3 / 1-2-4 / 1-4-6 / 4-1-3 / 2-4-1 / 1-6-2 / 1-5-2 / 1-3-7 / 1-5-3 / 4-1-2 / 2-1-4 / 1-4-5,12,1.6246432614218749,0.339904738482,1-2-3|1-2-4|1-4-6|4-1-3|2-4-1|1-6-2|1-5-2|1-3-7|1-5-3|4-1-2|2-1-4|1-4-5,False,1-3-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.101,final,final_odds_research
2026-05-14,大垣,44,1,,20260514-44-01,????3??,2-1-3 / 1-4-2 / 2-1-4 / 1-2-6 / 2-1-6 / 2-3-1 / 2-4-1 / 6-2-1 / 4-2-1,9,3.7393612462205486,0.19016203593300002,2-1-3|1-4-2|2-1-4|1-2-6|2-1-6|2-3-1|2-4-1|6-2-1|4-2-1,True,2-1-3,12.8,9.0,12.8,3.8000000000000007,2.7393612462205486,girls_selector_model: ranks 1|2|3|4|5|6|7|8|11,pred_roi=0.000,final,final_odds_research
2026-05-14,大垣,44,2,,20260514-44-02,????3??,3-2-1 / 1-2-3 / 1-2-5 / 2-3-1 / 2-1-6 / 1-4-3,6,1.7959135983017132,0.26611789464900004,3-2-1|1-2-3|1-2-5|2-3-1|2-1-6|1-4-3,True,1-2-5,5.7,6.0,5.7,-0.2999999999999998,0.7959135983017132,hit30,pred_roi=0.066,final,final_odds_research
2026-05-14,小倉,81,1,,20260514-81-01,????3??,3-1-2 / 3-2-1 / 4-2-3 / 4-2-1 / 3-4-6 / 4-1-2 / 4-1-3 / 4-3-2 / 3-2-6 / 1-2-5 / 3-4-5 / 2-3-5,12,2.2105194285602576,0.251537812471,3-1-2|3-2-1|4-2-3|4-2-1|3-4-6|4-1-2|4-1-3|4-3-2|3-2-6|1-2-5|3-4-5|2-3-5,True,3-1-2,4.8,12.0,4.8,-7.2,1.2105194285602576,ticket_model,pred_roi=-0.000,final,final_odds_research
2026-05-14,小倉,81,2,,20260514-81-02,????3??,1-2-3 / 1-3-2 / 2-4-1 / 1-6-5 / 1-4-6 / 1-5-7 / 1-5-6 / 1-7-2 / 3-2-1 / 1-6-3 / 2-1-4 / 1-6-2,12,1.8992199430593892,0.284972841047,1-2-3|1-3-2|2-4-1|1-6-5|1-4-6|1-5-7|1-5-6|1-7-2|3-2-1|1-6-3|2-1-4|1-6-2,False,1-3-7,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.012,final,final_odds_research
2026-05-15,宇都宮,24,5,,20260515-24-05,????3??,4-6-1 / 4-1-6 / 1-3-6 / 2-4-1 / 6-3-4 / 6-1-3 / 1-3-4 / 1-6-7 / 6-4-3 / 4-7-1 / 4-3-2 / 1-6-5,12,2.457129776059713,0.254998500543,4-6-1|4-1-6|1-3-6|2-4-1|6-3-4|6-1-3|1-3-4|1-6-7|6-4-3|4-7-1|4-3-2|1-6-5,True,4-6-1,5.8,12.0,5.8,-6.2,1.457129776059713,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-15,宇都宮,24,6,,20260515-24-06,????3??,7-1-5 / 7-1-4 / 7-6-2 / 7-6-4 / 7-2-6 / 7-6-5 / 5-7-1 / 7-6-1 / 7-5-6 / 1-7-4 / 7-3-6 / 1-7-3,12,2.7359868137535934,0.22720100931899997,7-1-5|7-1-4|7-6-2|7-6-4|7-2-6|7-6-5|5-7-1|7-6-1|7-5-6|1-7-4|7-3-6|1-7-3,True,7-1-5,7.0,12.0,7.0,-5.0,1.7359868137535934,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-15,大垣,44,1,,20260515-44-01,????3??,1-2-3 / 1-3-2 / 4-1-3 / 2-5-6 / 5-1-6 / 5-3-4 / 3-4-5 / 1-6-5 / 5-4-1 / 1-6-2 / 2-4-3 / 1-6-4,12,4.3228853186226,0.12868816289800003,1-2-3|1-3-2|4-1-3|2-5-6|5-1-6|5-3-4|3-4-5|1-6-5|5-4-1|1-6-2|2-4-3|1-6-4,False,3-1-5,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-15,大垣,44,8,,20260515-44-08,????3??,1-2-3 / 1-3-2 / 2-4-3 / 1-5-7 / 1-7-3 / 4-1-5 / 1-6-7 / 4-1-6 / 1-6-5 / 1-7-4 / 1-7-2 / 4-2-1,12,2.7479066877223435,0.18209216789000005,1-2-3|1-3-2|2-4-3|1-5-7|1-7-3|4-1-5|1-6-7|4-1-6|1-6-5|1-7-4|1-7-2|4-2-1,True,1-3-2,7.1,12.0,7.1,-4.9,1.7479066877223435,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-15,小倉,81,1,,20260515-81-01,????3??,1-2-3 / 1-2-4 / 5-1-2 / 2-5-4 / 2-4-3 / 2-5-3 / 1-6-5 / 4-1-3 / 4-1-5 / 2-4-5 / 2-1-7 / 2-3-5,12,2.4659141054674505,0.20343694457199998,1-2-3|1-2-4|5-1-2|2-5-4|2-4-3|2-5-3|1-6-5|4-1-3|4-1-5|2-4-5|2-1-7|2-3-5,False,1-6-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-15,小倉,81,8,,20260515-81-08,????3??,1-4-2 / 1-2-4 / 3-4-1 / 3-1-5 / 1-7-3 / 2-1-6 / 2-3-1 / 1-5-7 / 4-2-5 / 2-1-5 / 4-5-1 / 1-6-4,12,2.728010749332076,0.189188010849,1-4-2|1-2-4|3-4-1|3-1-5|1-7-3|2-1-6|2-3-1|1-5-7|4-2-5|2-1-5|4-5-1|1-6-4,True,2-3-1,214.7,12.0,214.7,202.7,1.7280107493320762,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-16,宇都宮,24,5,,20260516-24-05,????3??,1-7-5 / 1-5-7 / 7-4-1 / 7-6-1 / 1-4-3 / 7-1-2 / 5-7-1 / 1-4-5 / 1-6-2 / 7-1-4 / 1-3-4 / 1-2-5,12,2.3277788873873657,0.248130815302,1-7-5|1-5-7|7-4-1|7-6-1|1-4-3|7-1-2|5-7-1|1-4-5|1-6-2|7-1-4|1-3-4|1-2-5,False,1-6-5,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-16,宇都宮,24,6,,20260516-24-06,????3??,5-6-4 / 5-7-4 / 5-3-4 / 5-7-6 / 7-4-5 / 5-4-3 / 4-5-6 / 5-6-7 / 4-7-5,9,3.7837966390176168,0.26865375490500004,5-6-4|5-7-4|5-3-4|5-7-6|7-4-5|5-4-3|4-5-6|5-6-7|4-7-5,False,4-5-3,0.0,9.0,0.0,-9.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|14,pred_roi=-0.000,final,final_odds_research
2026-05-16,岐阜,43,1,,20260516-43-01,????3??,3-2-1 / 1-2-3 / 1-3-2 / 1-6-2 / 1-5-4 / 2-3-1,6,1.718436895379906,0.27181818171,3-2-1|1-2-3|1-3-2|1-6-2|1-5-4|2-3-1,True,1-3-2,5.0,6.0,5.0,-1.0,0.7184368953799061,hit30,pred_roi=0.054,final,final_odds_research
2026-05-16,岐阜,43,2,,20260516-43-02,????3??,1-2-3 / 1-3-2 / 3-2-1 / 5-1-4 / 1-5-7 / 3-1-2 / 2-3-1 / 1-6-2 / 1-2-7 / 2-1-3 / 5-1-2 / 1-3-7,12,2.1489549725623207,0.258089350461,1-2-3|1-3-2|3-2-1|5-1-4|1-5-7|3-1-2|2-3-1|1-6-2|1-2-7|2-1-3|5-1-2|1-3-7,False,1-4-3,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.003,final,final_odds_research
2026-05-17,宇都宮,24,3,,20260517-24-03,????3??,1-6-3 / 6-5-1 / 2-6-3 / 1-4-2 / 2-4-1 / 6-4-3 / 4-1-6 / 4-2-6,8,15.63443783031652,0.039125204177,1-6-3|6-5-1|2-6-3|1-4-2|2-4-1|6-4-3|4-1-6|4-2-6,False,2-6-1,0.0,8.0,0.0,-8.0,-1.0,mid_value_odds10_150__n8,pred_roi=0.000,final,final_odds_research
2026-05-17,宇都宮,24,10,,20260517-24-10,????3??,1-7-2 / 7-1-2 / 1-5-2 / 7-5-1 / 1-5-7 / 2-1-5 / 2-7-6 / 2-1-6 / 2-7-3 / 1-2-5 / 7-1-5 / 7-4-2,12,2.7304116207839404,0.311454962364,1-7-2|7-1-2|1-5-2|7-5-1|1-5-7|2-1-5|2-7-6|2-1-6|2-7-3|1-2-5|7-1-5|7-4-2,False,7-2-3,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-17,岐阜,43,1,,20260517-43-01,????3??,1-4-2 / 1-3-4 / 1-4-3 / 2-3-1 / 3-2-1 / 3-1-2 / 1-2-5 / 3-1-4 / 2-1-4,9,2.632628410932405,0.23253174455300002,1-4-2|1-3-4|1-4-3|2-3-1|3-2-1|3-1-2|1-2-5|3-1-4|2-1-4,False,1-3-5,0.0,9.0,0.0,-9.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|14,pred_roi=-0.000,final,final_odds_research
2026-05-17,岐阜,43,2,,20260517-43-02,????3??,1-3-2 / 1-2-3 / 2-3-1 / 2-1-4 / 4-1-2 / 4-1-3 / 3-2-1 / 1-6-3 / 3-1-4 / 1-2-7 / 2-1-3 / 1-5-6,12,1.7449599156682047,0.29410496094099997,1-3-2|1-2-3|2-3-1|2-1-4|4-1-2|4-1-3|3-2-1|1-6-3|3-1-4|1-2-7|2-1-3|1-5-6,False,1-3-6,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.057,final,final_odds_research
2026-05-17,久留米,83,5,,20260517-83-05,????3??,7-6-3 / 7-3-1 / 7-1-3 / 3-1-7 / 7-2-3 / 1-7-3,6,1.6311056265165402,0.301465480179,7-6-3|7-3-1|7-1-3|3-1-7|7-2-3|1-7-3,False,3-7-6,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.043,final,final_odds_research
2026-05-17,久留米,83,6,,20260517-83-06,????3??,4-2-6 / 4-2-3 / 2-4-3 / 6-2-4 / 4-2-7 / 4-3-1 / 4-6-1 / 4-1-2 / 4-2-5 / 4-7-2 / 2-6-4 / 2-4-6,12,1.1650634401463003,0.477748043756,4-2-6|4-2-3|2-4-3|6-2-4|4-2-7|4-3-1|4-6-1|4-1-2|4-2-5|4-7-2|2-6-4|2-4-6,True,4-2-6,2.0,12.0,2.0,-10.0,0.16506344014630026,ticket_model,pred_roi=0.120,final,final_odds_research
2026-05-18,岐阜,43,1,,20260518-43-01,????3??,1-2-3 / 1-2-4 / 1-5-6 / 3-4-6 / 1-4-7 / 2-6-3 / 4-3-6 / 2-5-4 / 4-6-1 / 4-5-2 / 3-5-4 / 4-2-6,12,4.215266011474386,0.13124268258100003,1-2-3|1-2-4|1-5-6|3-4-6|1-4-7|2-6-3|4-3-6|2-5-4|4-6-1|4-5-2|3-5-4|4-2-6,False,4-3-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-18,岐阜,43,8,,20260518-43-08,????3??,1-2-5 / 1-2-3 / 2-4-3 / 3-2-1 / 1-5-7 / 2-4-1 / 2-3-4 / 1-4-7 / 2-1-7 / 2-5-4 / 1-3-6 / 1-6-2,12,2.3310775444663534,0.23017493207499998,1-2-5|1-2-3|2-4-3|3-2-1|1-5-7|2-4-1|2-3-4|1-4-7|2-1-7|2-5-4|1-3-6|1-6-2,False,1-5-3,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-18,久留米,83,5,,20260518-83-05,????3??,1-4-7 / 4-7-1 / 4-1-7 / 7-2-4 / 4-2-5 / 4-5-1,6,1.7877964201713215,0.285141572208,1-4-7|4-7-1|4-1-7|7-2-4|4-2-5|4-5-1,False,7-4-5,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.076,final,final_odds_research
2026-05-18,久留米,83,6,,20260518-83-06,????3??,2-6-7 / 2-6-1 / 6-7-2 / 7-6-2 / 2-5-7 / 6-2-5 / 6-2-1 / 7-2-6 / 2-7-1 / 2-6-4 / 2-7-5 / 2-5-1,12,1.1843785450049298,0.446311765266,2-6-7|2-6-1|6-7-2|7-6-2|2-5-7|6-2-5|6-2-1|7-2-6|2-7-1|2-6-4|2-7-5|2-5-1,True,2-6-7,1.8,12.0,1.8,-10.2,0.18437854500492978,ticket_model,pred_roi=0.125,final,final_odds_research
2026-05-19,青森,12,1,,20260519-12-01,????3??,1-5-4 / 1-2-3 / 1-2-4 / 2-4-1 / 2-3-1 / 2-1-6,6,1.9840181779182973,0.24016305705600005,1-5-4|1-2-3|1-2-4|2-4-1|2-3-1|2-1-6,False,2-1-3,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.032,final,final_odds_research
2026-05-19,青森,12,2,,20260519-12-02,????3??,2-3-1 / 1-2-3 / 1-2-4 / 2-1-6 / 1-5-4 / 3-1-2,6,2.012702318366555,0.24411279054899998,2-3-1|1-2-3|1-2-4|2-1-6|1-5-4|3-1-2,False,1-3-4,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.032,final,final_odds_research
2026-05-19,名古屋,42,1,,20260519-42-01,????3??,7-1-4 / 1-4-7 / 1-7-4 / 4-1-3 / 1-6-4 / 1-7-3,6,1.8472477830246945,0.261663160498,7-1-4|1-4-7|1-7-4|4-1-3|1-6-4|1-7-3,False,1-5-4,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.081,final,final_odds_research
2026-05-19,名古屋,42,2,,20260519-42-02,????3??,6-5-2 / 5-2-6 / 5-2-3 / 5-4-6 / 5-4-3 / 5-7-2,6,1.752571331179038,0.273458128836,6-5-2|5-2-6|5-2-3|5-4-6|5-4-3|5-7-2,False,5-3-2,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.043,final,final_odds_research
2026-05-19,久留米,83,4,,20260519-83-04,????3??,6-3-5 / 6-3-7 / 6-1-4 / 5-1-6 / 2-6-7 / 6-2-4 / 6-4-2 / 6-1-7 / 3-2-7 / 2-6-5 / 6-1-2 / 6-4-1,12,5.4508405578574655,0.11009257815,6-3-5|6-3-7|6-1-4|5-1-6|2-6-7|6-2-4|6-4-2|6-1-7|3-2-7|2-6-5|6-1-2|6-4-1,False,3-6-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-19,久留米,83,10,,20260519-83-10,????3??,6-4-1 / 6-1-4 / 4-6-5 / 1-4-2 / 2-1-6 / 1-6-5 / 6-5-2 / 1-4-6 / 2-6-1 / 1-2-4 / 1-6-3 / 6-2-5,12,1.9838710481627362,0.27014262663599997,6-4-1|6-1-4|4-6-5|1-4-2|2-1-6|1-6-5|6-5-2|1-4-6|2-6-1|1-2-4|1-6-3|6-2-5,False,6-1-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.003,final,final_odds_research
2026-05-20,青森,12,1,,20260520-12-01,????3??,1-2-3 / 2-1-3 / 3-5-2 / 3-5-1 / 2-3-6 / 2-5-4 / 3-4-1 / 1-4-5 / 1-5-4 / 3-4-2 / 1-2-7 / 1-2-6,12,2.692740263321051,0.20160384349399998,1-2-3|2-1-3|3-5-2|3-5-1|2-3-6|2-5-4|3-4-1|1-4-5|1-5-4|3-4-2|1-2-7|1-2-6,False,3-2-4,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-20,青森,12,2,,20260520-12-02,????3??,2-4-1 / 1-2-3 / 1-2-4 / 1-5-3 / 1-4-5 / 2-3-1,6,1.8312693546390537,0.265269111211,2-4-1|1-2-3|1-2-4|1-5-3|1-4-5|2-3-1,True,1-2-4,6.4,6.0,6.4,0.40000000000000036,0.8312693546390537,hit30,pred_roi=0.101,final,final_odds_research
2026-05-20,名古屋,42,1,,20260520-42-01,????3??,4-2-7 / 4-7-1 / 4-7-3 / 4-5-7 / 1-4-7 / 4-1-2,6,1.7933048545538952,0.278866529601,4-2-7|4-7-1|4-7-3|4-5-7|1-4-7|4-1-2,False,7-1-2,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.043,final,final_odds_research
2026-05-20,名古屋,42,2,,20260520-42-02,????3??,7-6-1 / 7-1-6 / 7-3-4 / 7-3-1 / 3-1-7 / 7-4-3 / 7-4-5 / 3-7-1 / 7-1-5,9,3.854132256557491,0.16719519641,7-6-1|7-1-6|7-3-4|7-3-1|3-1-7|7-4-3|7-4-5|3-7-1|7-1-5,False,7-1-4,0.0,9.0,0.0,-9.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|11,pred_roi=0.000,final,final_odds_research
2026-05-20,奈良,53,5,,20260520-53-05,????3??,2-4-1 / 1-2-6 / 2-5-1 / 1-2-4 / 2-1-5 / 1-4-2 / 1-6-2 / 1-2-5,8,2.970602909081491,0.210633448224,2-4-1|1-2-6|2-5-1|1-2-4|2-1-5|1-4-2|1-6-2|1-2-5,False,2-1-6,0.0,8.0,0.0,-8.0,-1.0,sqrt_ev_odds10_100__n8,pred_roi=0.000,final,final_odds_research
2026-05-20,奈良,53,6,,20260520-53-06,????3??,1-4-2 / 1-3-4 / 1-4-3 / 4-1-6 / 1-4-7 / 4-3-1,6,1.867320893954549,0.24855519888700003,1-4-2|1-3-4|1-4-3|4-1-6|1-4-7|4-3-1,True,1-4-3,5.3,6.0,5.3,-0.7000000000000002,0.8673208939545489,hit30,pred_roi=0.049,final,final_odds_research
2026-05-20,松山,75,6,,20260520-75-06,????3??,4-1-5 / 4-1-7 / 5-1-7 / 4-2-1 / 7-5-4 / 4-6-1 / 5-1-4 / 4-7-3 / 1-7-4 / 1-5-7 / 4-6-7 / 1-7-5,12,2.130114545285254,0.26717357490899996,4-1-5|4-1-7|5-1-7|4-2-1|7-5-4|4-6-1|5-1-4|4-7-3|1-7-4|1-5-7|4-6-7|1-7-5,True,4-6-1,85.2,12.0,85.2,73.2,1.1301145452852541,ticket_model,pred_roi=0.003,final,final_odds_research
2026-05-20,松山,75,7,,20260520-75-07,????3??,1-7-3 / 1-7-5 / 5-7-1 / 7-3-1 / 1-2-6 / 7-1-6 / 1-6-5 / 5-1-7 / 1-6-2 / 7-1-5 / 1-5-2 / 1-6-3,12,1.7519513623521885,0.31669912319800003,1-7-3|1-7-5|5-7-1|7-3-1|1-2-6|7-1-6|1-6-5|5-1-7|1-6-2|7-1-5|1-5-2|1-6-3,False,7-1-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.003,final,final_odds_research
2026-05-21,青森,12,1,,20260521-12-01,????3??,1-2-3 / 1-3-2 / 1-6-5 / 2-1-7 / 1-4-7 / 2-3-6 / 4-1-2 / 2-4-3 / 4-1-3 / 1-5-4 / 3-4-2 / 3-2-6,12,2.558615681974817,0.20137322633000002,1-2-3|1-3-2|1-6-5|2-1-7|1-4-7|2-3-6|4-1-2|2-4-3|4-1-3|1-5-4|3-4-2|3-2-6,False,1-7-2,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-21,青森,12,8,,20260521-12-08,????3??,1-2-6 / 2-1-3 / 1-3-6 / 2-3-1 / 7-3-2 / 7-5-1 / 1-6-2 / 1-2-4 / 7-2-4 / 7-2-3 / 1-4-2 / 7-3-4 / 3-2-1 / 1-4-3 / 1-3-4 / 1-2-7 / 7-5-2 / 7-4-1,18,2.2352284399223215,0.25790511877500005,1-2-6|2-1-3|1-3-6|2-3-1|7-3-2|7-5-1|1-6-2|1-2-4|7-2-4|7-2-3|1-4-2|7-3-4|3-2-1|1-4-3|1-3-4|1-2-7|7-5-2|7-4-1,True,1-3-6,13.5,18.0,13.5,-4.5,1.2352284399223215,girls_selector_model: ranks 1|2|3|4|5|6|7|8|9|12|13|14|16|19|20|23|24|29,pred_roi=0.000,final,final_odds_research
2026-05-21,名古屋,42,1,,20260521-42-01,????3??,6-4-3 / 6-3-4 / 7-1-2 / 2-1-6 / 1-7-3 / 1-2-6 / 7-1-3 / 7-4-2 / 3-1-5 / 2-6-1 / 2-6-3 / 4-2-1,12,7.908858478189282,0.081930489995,6-4-3|6-3-4|7-1-2|2-1-6|1-7-3|1-2-6|7-1-3|7-4-2|3-1-5|2-6-1|2-6-3|4-2-1,True,6-3-4,24.6,12.0,24.6,12.600000000000001,6.908858478189282,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-21,名古屋,42,6,,20260521-42-06,????3??,5-3-2 / 5-2-3 / 3-6-2 / 7-5-3 / 5-1-7 / 2-6-5 / 3-4-5 / 5-6-1 / 5-1-2 / 2-3-4 / 5-4-7 / 5-6-4,12,2.811242845138378,0.18277231562800006,5-3-2|5-2-3|3-6-2|7-5-3|5-1-7|2-6-5|3-4-5|5-6-1|5-1-2|2-3-4|5-4-7|5-6-4,True,5-3-2,5.8,12.0,5.8,-6.2,1.811242845138378,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-21,奈良,53,5,,20260521-53-05,????3??,7-2-6 / 7-3-2 / 6-7-3 / 7-2-3 / 6-3-7 / 7-6-1 / 7-6-4 / 7-6-5,8,3.0225148643693096,0.1974179351,7-2-6|7-3-2|6-7-3|7-2-3|6-3-7|7-6-1|7-6-4|7-6-5,False,7-3-6,0.0,8.0,0.0,-8.0,-1.0,sqrt_ev_odds10_100__n8,pred_roi=0.000,final,final_odds_research
2026-05-21,奈良,53,6,,20260521-53-06,????3??,5-7-6 / 7-5-2 / 7-2-5 / 7-4-2 / 7-4-5 / 7-2-6,6,1.8666676873616932,0.252715712876,5-7-6|7-5-2|7-2-5|7-4-2|7-4-5|7-2-6,False,2-5-7,0.0,6.0,0.0,-6.0,-1.0,hit30,pred_roi=0.057,final,final_odds_research
2026-05-21,松山,75,6,,20260521-75-06,????3??,1-5-3 / 5-4-3 / 5-3-2 / 5-1-4 / 5-1-2 / 5-4-1 / 5-3-6 / 5-2-3,8,2.7925888375508037,0.22798358853899997,1-5-3|5-4-3|5-3-2|5-1-4|5-1-2|5-4-1|5-3-6|5-2-3,False,5-2-4,0.0,8.0,0.0,-8.0,-1.0,sqrt_ev_odds15_inf__n8,pred_roi=-0.000,final,final_odds_research
2026-05-21,松山,75,7,,20260521-75-07,????3??,7-2-6 / 7-6-2 / 6-1-7 / 6-2-1 / 2-1-5 / 6-2-7 / 2-6-5 / 6-7-5 / 6-7-1 / 7-6-4 / 2-6-1 / 7-6-3,12,2.1494961509530524,0.258031281907,7-2-6|7-6-2|6-1-7|6-2-1|2-1-5|6-2-7|2-6-5|6-7-5|6-7-1|7-6-4|2-6-1|7-6-3,False,7-1-6,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-22,大宮,25,1,,20260522-25-01,????3??,1-6-4 / 6-3-1 / 1-2-6 / 6-4-1 / 1-3-6 / 6-1-4 / 6-2-1 / 1-4-6 / 3-6-1 / 1-3-2 / 1-4-3,11,2.2291080707132096,0.29465489730100003,1-6-4|6-3-1|1-2-6|6-4-1|1-3-6|6-1-4|6-2-1|1-4-6|3-6-1|1-3-2|1-4-3,False,1-2-4,0.0,11.0,0.0,-11.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|12|14|11,pred_roi=-0.000,final,final_odds_research
2026-05-22,大宮,25,2,,20260522-25-02,????3??,1-4-7 / 1-4-5 / 5-1-7 / 7-4-1 / 4-1-7 / 7-1-5 / 4-7-1 / 5-1-4 / 1-2-7 / 7-1-4 / 1-7-3 / 1-3-4,12,1.9394841252132853,0.30825452768,1-4-7|1-4-5|5-1-7|7-4-1|4-1-7|7-1-5|4-7-1|5-1-4|1-2-7|7-1-4|1-7-3|1-3-4,False,1-7-4,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.021,final,final_odds_research
2026-05-22,平塚,35,5,,20260522-35-05,????3??,5-7-6 / 5-6-7 / 1-6-7 / 7-3-6 / 1-7-6 / 6-5-4 / 7-2-6 / 7-6-4 / 7-6-2 / 6-2-7 / 6-7-2 / 5-2-7,12,2.6639558053071326,0.23946626314699995,5-7-6|5-6-7|1-6-7|7-3-6|1-7-6|6-5-4|7-2-6|7-6-4|7-6-2|6-2-7|6-7-2|5-2-7,True,5-6-7,6.7,12.0,6.7,-5.3,1.6639558053071326,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-22,平塚,35,6,,20260522-35-06,????3??,6-3-7 / 6-5-3 / 6-7-3 / 3-6-4 / 6-4-5 / 6-4-7 / 6-5-4 / 6-7-4 / 3-6-5,9,2.2502858625856783,0.29416676071500003,6-3-7|6-5-3|6-7-3|3-6-4|6-4-5|6-4-7|6-5-4|6-7-4|3-6-5,False,6-4-3,0.0,9.0,0.0,-9.0,-1.0,girls_selector_model: ranks 1|2|3|4|5|6|7|8|14,pred_roi=0.000,final,final_odds_research
2026-05-22,岐阜,43,1,,20260522-43-01,????3??,1-2-3 / 1-2-4 / 4-3-1 / 3-4-2 / 2-3-6 / 4-1-5 / 2-5-3 / 3-2-4 / 2-5-4 / 1-5-3 / 4-2-5 / 2-4-5,12,2.155568968185596,0.22787945501800003,1-2-3|1-2-4|4-3-1|3-4-2|2-3-6|4-1-5|2-5-3|3-2-4|2-5-4|1-5-3|4-2-5|2-4-5,True,1-2-4,5.1,12.0,5.1,-6.9,1.1555689681855958,ticket_model,pred_roi=0.000,final,final_odds_research
2026-05-22,岐阜,43,2,,20260522-43-02,????3??,1-2-3 / 1-3-2 / 3-1-4 / 1-7-6 / 1-7-3 / 2-1-3 / 1-7-2 / 1-6-3 / 1-7-4 / 1-6-2 / 1-5-7 / 1-3-7,12,2.208102275230962,0.25795393547199996,1-2-3|1-3-2|3-1-4|1-7-6|1-7-3|2-1-3|1-7-2|1-6-3|1-7-4|1-6-2|1-5-7|1-3-7,False,1-3-4,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.003,final,final_odds_research
2026-05-22,奈良,53,5,,20260522-53-05,????3??,5-2-1 / 5-1-2 / 1-4-7 / 5-6-7 / 3-1-7 / 4-5-6 / 7-1-2 / 7-5-1 / 5-6-4 / 3-4-6 / 5-6-3 / 3-4-7,12,6.52155507722704,0.09065711635,5-2-1|5-1-2|1-4-7|5-6-7|3-1-7|4-5-6|7-1-2|7-5-1|5-6-4|3-4-6|5-6-3|3-4-7,False,4-5-3,0.0,12.0,0.0,-12.0,-1.0,ticket_model,pred_roi=0.000,final,final_odds_research
