race_id,date,month,venue,race_number,strategy,selected_count,total_stake_units,stake_units,return_units,profit_units,hit,selected_tickets,selected_odds,actual_ticket,actual_payout_units,source_sequence,stake_mode,girls_rain_surface_penalty,girls_venue_is_400m_bank,race_margin_chaos_score,girls_venue_is_short_bank,race_market_entropy_score,girls_race_stage_general,promotion_market_overbet_risk,girls_race_stage_final,girls_market_top_probability,girls_field_top_point_gap,girls_crosswind_component,girls_market_entropy,girls_venue_is_500m_bank,girls_race_stage_qualifying,girls_venue_bank_exposure,girls_tailwind_component,girls_venue_bank_length_m,girls_headwind_component,girls_field_point_stddev,gate_pass,source_candidate,risk_guard,risk_guard_pass,risk_guard_field,risk_guard_value,risk_guard_scale,original_stake_units,original_return_units
20260611-61-02,2026-06-11,2026-06,玉野,2,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,64.2,48.2,True,3-4-6|3-6-4|3-4-1|3-6-1|3-7-6|6-3-4|1-3-6|6-4-3|3-7-4|4-3-1|1-3-4|6-3-1|3-4-7|3-1-7|3-7-1|4-6-3,5|6.1|8.4|10.6|50.5|45|51.5|92.1|44.2|46.2|64.2|67|21.8|30.5|68.9|96.1,1-3-4,64.2,base|sleeve,source,0.0,1.0,0.349303,0.0,0.651071,0.0,0.0,0.0,0.149580999982,2.28,0.0,0.651070645656,0.0,1.0,1.15,0.0,400.0,0.0,2.864289633058,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,33.0,64.2
20260611-61-03,2026-06-11,2026-06,玉野,3,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,12.5,-3.5,True,6-4-3|6-3-4|6-4-1|4-6-3|4-6-7|3-6-1|1-6-3|6-4-5|4-6-5|1-6-4|6-3-7|3-6-7|6-3-5|6-1-4|4-6-1|4-1-6,4.9|7.4|12.5|13.7|50.5|44.4|94.3|38.6|90.6|81.6|33.2|61.2|63.5|21.4|30.5|99.4,6-4-1,12.5,base|sleeve,source,0.0,1.0,0.535685,0.0,0.693795,0.0,0.0,0.0,0.152468917256,0.71,0.0,0.693795114458,0.0,1.0,1.15,0.0,400.0,0.0,2.846752535785,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,33.0,12.5
20260611-86-01,2026-06-11,2026-06,別府,1,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,284.1,272.1,True,1-3-4|3-1-4|1-3-2|1-4-3|4-6-7|6-5-1|7-6-1|2-4-1|4-6-2|4-3-5|7-4-1|2-3-4,14.2|19.9|20.2|25.2|278|284.1|262.5|266.5|205.9|289.1|210.4|292.8,6-5-1,284.1,base|sleeve,source,0.0,1.0,0.506796,0.0,0.883364,1.0,0.0,0.0,0.052752224203,1.53,0.0,0.883363615999,0.0,0.0,1.15,0.0,400.0,0.0,1.120544692622,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,48.0,1136.4
20260611-86-08,2026-06-11,2026-06,別府,8,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,1-2-3|1-2-5|1-2-4|1-2-7|5-1-7|4-1-2|3-2-1|2-3-7|2-3-6|2-4-6|2-4-5|5-2-1|2-5-1,10.7|12.1|13.7|15.5|279.9|29|249.6|283.7|272.4|270.2|247.7|212.9|88.6,,0,base|sleeve,source,0.0,1.0,0.418958,0.0,0.809268,0.0,0.0,1.0,0.06999649933,0.51,0.0,0.809267516025,0.0,0.0,1.15,0.0,400.0,0.0,2.389058391919,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,30.0,0.0
20260612-21-01,2026-06-12,2026-06,弥彦,1,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,38.6,23.6,True,1-2-3|1-2-5|1-2-4|2-1-3|2-5-6|2-4-1|1-3-4|3-2-1|1-4-2|1-7-2|3-1-4|1-3-5|3-1-5|1-2-6|3-5-4,4.9|9.5|11.3|11.5|394|48.8|43.3|41.5|38.6|341.2|90.4|38.3|83.6|34.7|412.9,1-4-2,38.6,base|sleeve,source,0.0,1.0,0.438064,0.0,0.693788,0.0,0.0,0.0,0.15260975619,0.28,0.0,0.693788088378,0.0,1.0,1.05,0.0,400.0,0.0,2.368457691565,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,33.0,38.6
20260612-21-02,2026-06-12,2026-06,弥彦,2,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-16,False,1-2-4|1-2-3|1-4-2|1-3-2|1-5-3|1-4-5|1-6-2|1-5-7|1-3-5|1-2-7|2-1-3|1-2-6|4-1-2|2-1-4|1-4-3|2-4-1,5|5.4|10.9|11.1|50.3|35.7|75.9|227.6|32.2|63.8|32.3|3|65.1|33.1|21.9|99.3,,0,base|sleeve,source,0.0,1.0,0.396198,0.0,0.662607,0.0,0.0,0.0,0.149252087251,2.33,0.0,0.662606983533,0.0,1.0,1.05,0.0,400.0,0.0,2.280794705754,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,33.0,0.0
20260612-27-04,2026-06-12,2026-06,京王閣,4,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,0,-12,False,6-5-1|6-5-2|5-6-2|5-6-1|2-4-5|3-4-6|4-5-3|3-5-4|3-2-6|4-3-6|4-5-2|4-5-1,13.1|15.6|17.7|18.3|264.5|270.6|250.3|236.3|228.1|279.1|229.6|199.1,,0,base|sleeve,source,0.0,1.0,0.477112,0.0,0.910795,1.0,0.0,0.0,0.057170186056,1.8,0.0,0.910795288067,0.0,0.0,1.15,0.0,400.0,0.0,0.909395403551,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,48.0,0.0
20260612-27-08,2026-06-12,2026-06,京王閣,8,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,1-7-6|1-7-3|1-7-2|1-2-7|7-2-4|7-6-4|2-6-7|2-1-4|2-7-6|3-1-5|2-3-1|3-2-7|3-6-1,13.1|15.6|16.1|21.2|287.2|281.5|280.9|289.1|284.6|228.8|27|207.6|97.1,,0,base|sleeve,source,0.0,1.0,0.40327,0.0,0.818866,0.0,0.0,1.0,0.057174182656,0.96,0.0,0.818865542015,0.0,0.0,1.15,0.0,400.0,0.0,2.114771179787,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,0.0
20260612-38-04,2026-06-12,2026-06,静岡,4,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,18.4,6.4,True,3-5-1|3-5-7|3-5-6|3-1-5|3-2-1|7-6-5|6-1-5|6-5-7|7-1-6|7-6-3|6-3-7|3-2-5,13.5|14.8|17.6|18.4|249.3|269.1|226.4|257.2|227.1|244.5|200.4|212,3-1-5,18.4,base|sleeve,source,0.0,1.0,0.525606,0.0,0.821458,1.0,0.0,0.0,0.055464838587,0.12,0.0,0.82145817699,0.0,0.0,1.15,0.0,400.0,0.0,2.623311507486,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,48.0,73.6
20260612-38-10,2026-06-12,2026-06,静岡,10,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,10.9,-2.1,True,7-1-6|1-7-6|7-6-1|7-1-2|7-5-2|6-5-7|6-3-1|1-4-2|6-1-5|1-3-2|1-5-7|7-3-2|6-2-7,7.6|10.9|12|15.4|289.8|277.1|236|227|231.4|248.4|151.6|223.2|99.8,1-7-6,10.9,base|sleeve,source,0.0,1.0,0.409176,0.0,0.781319,0.0,0.0,1.0,0.098526485581,0.83,0.0,0.781318761603,0.0,0.0,1.15,0.0,400.0,0.0,3.105239811305,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,30.0,10.9
20260612-61-01,2026-06-12,2026-06,玉野,1,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,4-6-3|4-3-6|4-6-7|4-7-6|2-4-6|4-6-5|6-3-1|7-6-1|6-3-2|3-2-4|6-7-2|3-6-7|3-6-4,8.3|9.5|10.1|15.3|281|257.4|240.4|246.9|235.5|236.3|220.1|183.3|79.5,,0,base|sleeve,source,0.0,1.0,0.39043,0.0,0.754969,0.0,0.0,0.0,0.09015096197,1.33,0.0,0.754969060235,0.0,1.0,1.15,0.0,400.0,0.0,2.745830233913,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,0.0
20260612-61-02,2026-06-12,2026-06,玉野,2,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-16,False,5-7-6|5-6-7|5-7-3|7-5-6|7-3-5|3-5-7|5-3-2|5-6-2|5-3-1|5-2-7|3-5-6|7-5-2|3-6-5|6-5-3|7-6-5|3-7-5,4.9|6.2|9.3|15.1|67|60.2|85.4|36|326.5|86.6|83.3|66.3|140.7|39.3|29.4|97.5,,0,base|sleeve,source,0.0,1.0,0.407968,0.0,0.675827,0.0,0.0,0.0,0.152321475396,0.58,0.0,0.675826992619,0.0,1.0,1.15,0.0,400.0,0.0,3.295802525291,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,33.0,0.0
20260612-61-03,2026-06-12,2026-06,玉野,3,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,0,-15,False,5-1-2|1-5-2|5-2-1|5-1-7|1-2-3|1-4-2|2-1-5|1-7-4|5-6-2|2-5-1|6-1-5|1-7-6|1-6-5|5-2-7|5-7-1,6.3|7.5|11.3|11.6|438.7|461|68.1|306.1|52.8|46.5|289.3|93|41.8|36.7|35.3,,0,base|sleeve,source,0.0,1.0,0.460527,0.0,0.683139,0.0,0.0,0.0,0.118682454164,1.06,0.0,0.683139123616,0.0,1.0,1.15,0.0,400.0,0.0,2.736647733327,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,33.0,0.0
20260613-21-01,2026-06-13,2026-06,弥彦,1,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,1-2-3|1-2-4|2-1-3|2-1-4|1-7-2|1-5-6|2-3-7|2-3-6|4-3-2|2-5-3|1-6-2|1-5-4|3-4-1,7.6|9.8|10.5|10.8|296|295.2|255.7|212|149.4|199.7|204.3|225.1|95.2,,0,base|sleeve,source,0.0,1.0,0.384703,0.0,0.718199,0.0,0.0,0.0,0.09834507186,0.75,0.0,0.718198692995,0.0,1.0,1.05,0.0,400.0,0.0,2.265467469893,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,30.0,0.0
20260613-21-02,2026-06-13,2026-06,弥彦,2,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,44.1,29.1,True,1-2-3|2-1-3|1-2-4|1-2-5|1-4-3|1-3-4|2-6-4|2-5-1|1-6-2|1-5-2|2-3-4|2-3-5|1-5-4|1-4-6|1-6-3,5.6|8|12.2|16|53.9|44.9|415|44.1|39.3|39|69|67|85.6|84.5|89,2-5-1,44.1,base|sleeve,source,0.0,1.0,0.461554,0.0,0.692875,0.0,0.0,0.0,0.133284955792,1.3,0.0,0.692874950315,0.0,1.0,1.05,0.0,400.0,0.0,2.284040458557,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,33.0,44.1
20260613-53-05,2026-06-13,2026-06,奈良,5,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,11.2,-1.8,True,5-4-1|4-5-1|5-4-6|4-5-6|4-2-3|5-6-2|5-1-2|4-2-1|4-6-2|1-6-5|4-2-5|6-5-1|6-5-4,8.9|9.1|11.2|11.2|254.6|270.9|274.8|279.5|222.9|148.6|153.8|139.4|74.8,5-4-6,11.2,base|sleeve,source,0.0,0.0,0.403472,1.0,0.771824,0.0,0.0,0.0,0.084104359991,1.18,0.0,0.771823809145,0.0,1.0,1.2,0.0,333.0,0.0,2.359545624809,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,11.2
20260613-53-06,2026-06-13,2026-06,奈良,6,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,13.5,0.5,True,1-6-2|1-2-6|6-1-2|1-6-3|1-5-3|1-4-5|6-2-5|1-3-5|1-4-3|6-4-1|2-3-1|2-6-3|1-5-6,4.9|6.5|8.8|13.5|268.1|249|153|139|125.7|131.6|209.4|124.2|73.4,1-6-3,13.5,base|sleeve,source,0.0,0.0,0.41803,1.0,0.71818,0.0,0.0,0.0,0.152386212226,1.2,0.0,0.718180353536,0.0,1.0,1.2,0.0,333.0,0.0,2.623384688189,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,13.5
20260613-61-01,2026-06-13,2026-06,玉野,1,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,0,-12,False,2-1-6|2-1-3|1-2-3|1-2-6|6-3-1|2-4-6|2-5-7|1-7-6|6-3-2|1-3-4|6-1-5|1-3-7,7.4|8|12.1|13|265.1|281.9|286.8|265.1|262.5|258.9|274.9|229.8,,0,base|sleeve,source,0.0,1.0,0.434365,0.0,0.744444,1.0,0.0,0.0,0.101155670848,2.46,0.0,0.744444114213,0.0,0.0,1.15,0.0,400.0,0.0,2.510889752048,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,48.0,0.0
20260613-61-02,2026-06-13,2026-06,玉野,2,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,14.3,1.3,True,5-1-2|5-2-1|5-1-7|5-2-7|4-5-3|4-5-7|1-5-6|1-4-5|5-6-1|7-2-1|1-2-7|4-5-1|1-2-5,7.9|8.6|14.3|17.1|246.2|231.2|255.6|282|234.6|272|213.4|180.1|92.4,5-1-7,14.3,base|sleeve,source,0.0,1.0,0.412617,0.0,0.76394,0.0,0.0,1.0,0.09480395081,0.71,0.0,0.763939563813,0.0,0.0,1.15,0.0,400.0,0.0,2.214038695899,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,30.0,14.3
20260613-61-03,2026-06-13,2026-06,玉野,3,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,3-2-6|3-6-2|6-3-2|6-2-3|3-1-7|6-1-7|2-1-6|3-7-4|2-7-1|3-7-5|6-1-3|6-7-4|6-3-4,9.2|11.6|11.9|12.6|262.1|280.6|197.9|241.6|246.5|243.5|150.6|197.1|95.6,,0,base|sleeve,source,0.0,1.0,0.429149,0.0,0.770356,0.0,0.0,1.0,0.081393804451,1.03,0.0,0.770356248449,0.0,0.0,1.15,0.0,400.0,0.0,2.546044551288,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,0.0
20260614-21-01,2026-06-14,2026-06,弥彦,1,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,0,-12,False,1-2-3|1-3-2|1-3-5|1-2-5|6-4-1|3-4-2|5-6-1|2-3-6|5-3-6|5-3-2|4-2-5|5-1-6,10.6|13.6|18.1|20.9|278.6|250.8|250.8|278.6|228|179.1|278.6|132,,0,base|sleeve,source,0.0,1.0,0.513705,0.0,0.872491,1.0,0.0,0.0,0.070645638869,0.74,0.0,0.872491378076,0.0,0.0,1.05,0.0,400.0,0.0,1.521922212934,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,48.0,0.0
20260614-21-08,2026-06-14,2026-06,弥彦,8,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,2-3-1|2-1-3|1-2-3|1-3-2|1-4-7|2-4-7|4-2-3|4-2-6|3-4-6|4-3-2|3-5-2|2-7-6|1-2-5,10.2|11.6|15.2|23.1|266.5|226.5|251.7|238.4|266.5|238.4|251.7|251.7|90.6,,0,base|sleeve,source,0.0,1.0,0.367745,0.0,0.812604,0.0,0.0,1.0,0.073349311638,1.3,0.0,0.812604043202,0.0,0.0,1.05,0.0,400.0,0.0,2.007019314957,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,0.0
20260614-53-05,2026-06-14,2026-06,奈良,5,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,7.9,-5.1,True,2-4-1|2-4-5|4-2-5|4-2-1|5-2-3|2-5-6|5-2-6|5-4-3|4-1-6|2-1-6|5-4-6|2-5-3|1-5-4,7.4|7.9|9|9.9|19|194.9|190.4|149.2|17|214.4|144.2|131|96,2-4-5,7.9,base|sleeve,source,0.0,0.0,0.421697,1.0,0.752468,0.0,0.0,0.0,0.101036803255,1.43,0.0,0.752467960225,0.0,1.0,1.2,0.0,333.0,0.0,2.543577969886,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,7.9
20260614-53-06,2026-06-14,2026-06,奈良,6,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,6.1,-6.9,True,6-1-3|6-1-5|6-1-2|1-6-3|1-2-5|5-6-1|1-3-4|3-1-6|1-3-2|6-2-4|6-2-5|1-3-5|3-6-1,6.1|7.9|9.7|10.9|264.8|148.4|148.4|100.3|141.8|123.2|126.1|130.2|84.1,6-1-3,6.1,base|sleeve,source,0.0,0.0,0.424625,1.0,0.721151,0.0,0.0,0.0,0.122623170801,0.95,0.0,0.721150859464,0.0,1.0,1.2,0.0,333.0,0.0,2.45350599483,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,6.1
20260614-61-01,2026-06-14,2026-06,玉野,1,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,0,-12,False,3-7-5|7-3-5|3-5-7|3-7-2|7-5-6|2-3-6|2-1-7|5-1-2|7-4-2|5-7-6|2-5-1|7-4-1,12.6|15.4|16.4|20.1|267.1|273.6|267.1|295.3|271.4|267.1|221.4|232.1,,0,base|sleeve,source,0.0,1.0,0.405669,0.0,0.839325,1.0,0.0,0.0,0.059448103318,1.96,0.0,0.839325410027,0.0,0.0,1.15,0.0,400.0,0.0,2.286715851993,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,48.0,0.0
20260614-61-02,2026-06-14,2026-06,玉野,2,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,232.9,220.9,True,2-7-6|2-6-7|2-7-1|2-6-1|6-7-4|6-1-4|5-7-2|7-1-5|5-2-6|7-3-6|6-2-4|6-3-2,11.4|12.5|15.7|17.6|297.9|290.4|257.7|290.4|194.4|222.7|191.1|214.4,6-3-2,232.9,base|sleeve,source,0.0,1.0,0.439383,0.0,0.840414,1.0,0.0,0.0,0.065674511238,2.54,0.0,0.840413704414,0.0,0.0,1.15,0.0,400.0,0.0,2.261001223045,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,48.0,931.6
20260614-61-11,2026-06-14,2026-06,玉野,11,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,4-1-7|4-1-6|1-4-7|4-7-1|7-1-2|6-1-2|3-4-7|6-7-3|6-3-4|7-3-4|4-5-3|3-1-4|1-7-3,11.4|13.8|16.3|18|284.3|275.2|268.7|266.6|291.6|292.8|252.8|251.9|97.3,,0,base|sleeve,source,0.0,1.0,0.418226,0.0,0.834386,0.0,0.0,1.0,0.065723535243,1.03,0.0,0.834386010645,0.0,0.0,1.15,0.0,400.0,0.0,1.172908472863,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,0.0
20260615-31-01,2026-06-15,2026-06,松戸,1,pre_roll_cap15_overlay_s3_full_through_20260702,13,13,1|1|1|1|1|1|1|1|1|1|1|1|1,0,-13,False,1-2-3|1-2-4|1-3-2|1-4-2|2-3-5|3-4-6|1-4-6|1-5-4|1-6-4|1-7-4|1-7-2|1-4-5|1-3-6,6|9.6|10.9|14.6|272.3|204.2|153.1|222.8|222.8|204.2|175|129|90.7,,0,base|sleeve,source,0.0,0.0,0.477809,1.0,0.712106,0.0,0.0,0.0,0.12427821894,1.65,0.0,0.712106414793,0.0,1.0,1.15,0.0,333.0,0.0,2.201991677309,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,30.0,0.0
20260615-31-02,2026-06-15,2026-06,松戸,2,pre_roll_cap15_overlay_s3_full_through_20260702,15,15,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,8.2,-6.8,True,1-3-2|1-3-4|1-2-3|1-4-3|1-4-6|1-3-6|1-4-5|2-1-5|1-3-5|2-1-6|2-1-4|2-3-1|3-1-4|1-2-5|1-2-6,6.7|6.9|7.4|9.2|48.8|66.9|45.9|83.6|42.6|146.4|45.9|41.8|42.6|37.1|37.7,1-2-3,8.2,base|sleeve,source,0.0,0.0,0.480434,1.0,0.671989,0.0,0.0,0.0,0.111015964482,3.86,0.0,0.671989121424,0.0,1.0,1.15,0.0,333.0,0.0,2.733631060606,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,51.0,32.8
20260615-47-01,2026-06-15,2026-06,松阪,1,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,9.7,-6.3,True,2-1-3|1-2-3|2-1-4|1-2-4|1-4-3|2-4-3|4-2-3|1-2-5|1-4-2|2-3-4|2-1-5|4-1-3|2-4-6|3-1-4|3-1-2|4-1-2,4.5|5.6|9.9|10.6|65.9|57|140.7|41.3|32.9|35.1|35.1|211.1|422.2|91.7|43.9|84.4,1-2-4,9.7,base|sleeve,source,0.0,1.0,0.391942,0.0,0.657249,0.0,0.0,0.0,0.165302482011,0.3,0.0,0.657248553616,0.0,1.0,1.0,0.0,400.0,0.0,3.389637269138,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,33.0,9.7
20260615-47-02,2026-06-15,2026-06,松阪,2,pre_roll_cap15_overlay_s3_full_through_20260702,16,16,1|1|1|1|1|1|1|1|1|1|1|1|1|1|1|1,3.4,-12.6,True,1-2-3|1-3-2|1-2-4|2-1-3|2-1-5|3-2-1|2-1-6|1-3-5|3-2-4|3-1-4|3-1-2|1-2-6|2-3-1|1-2-5|1-3-4|2-4-1,3.3|6.8|9.2|11.7|63.5|40.4|80.8|39.5|93.6|88.9|31.7|25.7|19.1|17.6|31.2|98.8,1-2-3,3.4,base|sleeve,source,0.0,1.0,0.321103,0.0,0.631724,0.0,0.0,0.0,0.224655213425,1.75,0.0,0.631723802931,0.0,1.0,1.0,0.0,400.0,0.0,3.30838514156,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,True,girls_field_top_point_gap,"(0.88, 1.94]",0.25,33.0,3.4
20260615-53-05,2026-06-15,2026-06,奈良,5,pre_roll_cap15_overlay_s3_full_through_20260702,12,12,1|1|1|1|1|1|1|1|1|1|1|1,0,-12,False,1-4-5|1-5-4|5-1-4|1-4-2|2-3-1|5-3-2|4-3-2|3-5-1|5-3-4|3-1-5|2-3-4|2-5-3,9.6|10.9|15.2|16.8|153.7|144.2|206.8|182.7|133.7|143.7|170.5|121.3,,0,base|sleeve,source,0.0,0.0,0.431767,1.0,0.900286,1.0,0.0,0.0,0.077972531477,0.09,0.0,0.900286137748,0.0,0.0,1.2,0.0,333.0,0.0,0.537088447092,unknown,pre_roll_cap15_overlay_s3_full_through_20260702,girls_field_top_point_gap_open0p88_1p94close_scale_0p25,False,girls_field_top_point_gap,"(0.88, 1.94]",1.0,48.0,0.0
