strategy,race_id,date,venue,race_number,selection_rank,ticket,stake_units,decimal_odds,p_final,p_model,p_market,expected_value,actual_hit,payout_units,return_units,profit_units,asof_label,odds_policy_status
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-06,2026-07-11,伊東,6,6,2-1-6,1,18,0.00990721396406,0.00990721396406,,0.178329851353,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-06,2026-07-11,伊東,6,7,2-1-7,1,89.4,0.00964312146534,0.00964312146534,,0.862095059001,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-07,2026-07-11,伊東,7,1,6-3-4,1,2.9,0.00873252933215,0.00873252933215,,0.0253243350632,True,2.9,2.9,1.9,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-07,2026-07-11,伊東,7,2,3-6-4,1,3.1,0.00949894365376,0.00949894365376,,0.0294467253267,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-07,2026-07-11,伊東,7,3,3-4-6,1,6.3,0.012265389432,0.012265389432,,0.0772719534216,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-07,2026-07-11,伊東,7,4,6-3-2,1,14.3,0.0115047317346,0.0115047317346,,0.164517663805,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-07,2026-07-11,伊東,7,5,6-4-3,1,15.8,0.0103763508978,0.0103763508978,,0.163946344185,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-07,2026-07-11,伊東,7,6,3-6-2,1,17.3,0.0120367852218,0.0120367852218,,0.208236384337,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-07,2026-07-11,伊東,7,7,4-3-6,1,88.4,0.00733627843517,0.00733627843517,,0.648527013669,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-37-07,2026-07-11,伊東,7,8,6-3-1,1,80.9,0.00911966600549,0.00911966600549,,0.737780979844,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-01,2026-07-11,名古屋,1,1,1-2-3,1,4,0.00796909241853,0.00796909241853,,0.0318763696741,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-01,2026-07-11,名古屋,1,2,2-1-3,1,5,0.00838400911398,0.00838400911398,,0.0419200455699,True,5,5,4,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-01,2026-07-11,名古屋,1,3,1-2-4,1,6.1,0.00880679497275,0.00880679497275,,0.0537214493338,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-01,2026-07-11,名古屋,1,4,2-1-4,1,8.8,0.00958211216173,0.00958211216173,,0.0843225870232,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-01,2026-07-11,名古屋,1,5,1-3-2,1,11.4,0.00930129818453,0.00930129818453,,0.106034799304,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-01,2026-07-11,名古屋,1,6,1-2-5,1,18.2,0.00789625702333,0.00789625702333,,0.143711877825,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-01,2026-07-11,名古屋,1,7,3-1-2,1,105.3,0.00657194625478,0.00657194625478,,0.692025940628,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-01,2026-07-11,名古屋,1,8,2-3-4,1,91.9,0.00754419791948,0.00754419791948,,0.6933117888,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-01,2026-07-11,名古屋,1,9,1-4-3,1,90.3,0.00608302882419,0.00608302882419,,0.549297502824,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-02,2026-07-11,名古屋,2,1,1-2-3,1,3.7,0.00941736453784,0.00941736453784,,0.03484424879,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-02,2026-07-11,名古屋,2,2,1-2-5,1,5.9,0.00873431105686,0.00873431105686,,0.0515324352355,True,5.9,5.9,4.9,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-02,2026-07-11,名古屋,2,3,1-2-4,1,7.9,0.00990345229565,0.00990345229565,,0.0782372731356,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-02,2026-07-11,名古屋,2,4,2-1-3,1,8.2,0.00898579988353,0.00898579988353,,0.0736835590449,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-02,2026-07-11,名古屋,2,5,2-1-5,1,10.9,0.00879164760405,0.00879164760405,,0.0958289588841,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-02,2026-07-11,名古屋,2,6,1-3-2,1,16.5,0.00942365215648,0.00942365215648,,0.155490260582,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-02,2026-07-11,名古屋,2,7,1-6-2,1,82.7,0.0130219088532,0.0130219088532,,1.07691186216,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-42-02,2026-07-11,名古屋,2,8,1-3-4,1,92.1,0.00852286356703,0.00852286356703,,0.784955734523,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-05,2026-07-11,松山,5,1,1-4-2,1,7.4,0.0101910120838,0.0101910120838,,0.0754134894201,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-05,2026-07-11,松山,5,2,1-4-5,1,9,0.0103306339063,0.0103306339063,,0.0929757051567,True,9,9,8,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-05,2026-07-11,松山,5,3,4-1-2,1,9.5,0.00856018357132,0.00856018357132,,0.0813217439275,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-05,2026-07-11,松山,5,4,4-1-5,1,11.7,0.00894317975184,0.00894317975184,,0.104635203097,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-05,2026-07-11,松山,5,5,1-5-7,1,83.2,0.00811414772664,0.00811414772664,,0.675097090856,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-05,2026-07-11,松山,5,6,5-2-4,1,84.8,0.0064525273804,0.0064525273804,,0.547174321858,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-05,2026-07-11,松山,5,7,4-5-7,1,88.5,0.00663102118239,0.00663102118239,,0.586845374642,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-05,2026-07-11,松山,5,8,1-7-4,1,89.2,0.0102515268646,0.0102515268646,,0.914436196322,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-05,2026-07-11,松山,5,9,2-4-1,1,87.9,0.00731692311274,0.00731692311274,,0.64315754161,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-06,2026-07-11,松山,6,1,3-1-6,1,4.6,0.0158662858394,0.0158662858394,,0.0729849148612,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-06,2026-07-11,松山,6,2,3-6-1,1,4.9,0.0131599112649,0.0131599112649,,0.064483565198,True,4.9,4.9,3.9,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-06,2026-07-11,松山,6,3,3-6-4,1,9.4,0.0109200466763,0.0109200466763,,0.102648438757,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-06,2026-07-11,松山,6,4,3-1-4,1,11.1,0.0124063837977,0.0124063837977,,0.137710860154,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-06,2026-07-11,松山,6,5,3-6-2,1,12.3,0.00757790301721,0.00757790301721,,0.0932082071117,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-06,2026-07-11,松山,6,6,3-1-2,1,13,0.0108452908042,0.0108452908042,,0.140988780455,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-06,2026-07-11,松山,6,7,3-4-2,1,38.7,0.0121233550362,0.0121233550362,,0.469173839901,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-06,2026-07-11,松山,6,8,3-4-7,1,111.4,0.0108193583308,0.0108193583308,,1.20527651805,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260711-75-06,2026-07-11,松山,6,9,3-2-7,1,106.2,0.0109556967802,0.0109556967802,,1.16349499806,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-06,2026-07-12,小田原,6,1,4-5-3,1,6.6,0.00971934955425,0.00971934955425,,0.064147707058,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-06,2026-07-12,小田原,6,2,5-4-3,1,8.8,0.00989984656493,0.00989984656493,,0.0871186497714,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-06,2026-07-12,小田原,6,3,4-3-5,1,9.8,0.0122200574239,0.0122200574239,,0.119756562754,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-06,2026-07-12,小田原,6,4,4-5-1,1,11.9,0.00984383607387,0.00984383607387,,0.117141649279,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-06,2026-07-12,小田原,6,5,4-5-2,1,102,0.0112641484551,0.0112641484551,,1.14894314242,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-06,2026-07-12,小田原,6,6,4-5-6,1,86.7,0.0107938353298,0.0107938353298,,0.935825523094,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-06,2026-07-12,小田原,6,7,5-4-6,1,115.7,0.00653946732734,0.00653946732734,,0.756616369773,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-07,2026-07-12,小田原,7,1,4-5-1,1,4.4,0.0118926923414,0.0118926923414,,0.0523278463022,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-07,2026-07-12,小田原,7,2,5-4-1,1,8.7,0.00858161210086,0.00858161210086,,0.0746600252775,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-07,2026-07-12,小田原,7,3,4-1-5,1,8.8,0.0101472942266,0.0101472942266,,0.0892961891941,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-07,2026-07-12,小田原,7,4,4-5-3,1,9,0.00828575582406,0.00828575582406,,0.0745718024165,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-07,2026-07-12,小田原,7,5,4-1-7,1,100.4,0.00820763547638,0.00820763547638,,0.824046601829,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-07,2026-07-12,小田原,7,6,4-5-2,1,39.3,0.00906866255728,0.00906866255728,,0.356398438501,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-07,2026-07-12,小田原,7,7,5-4-6,1,81.1,0.00953111653652,0.00953111653652,,0.772973551112,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-07,2026-07-12,小田原,7,8,4-3-2,1,114.5,0.00839318506079,0.00839318506079,,0.96101968946,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-36-07,2026-07-12,小田原,7,9,1-5-3,1,117.1,0.0078174794929,0.0078174794929,,0.915426848619,True,117.1,117.1,116.1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-05,2026-07-12,伊東,5,1,7-6-4,1,15.6,0.00784781474494,0.00784781474494,,0.122425910021,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-05,2026-07-12,伊東,5,2,7-6-1,1,16.8,0.00995220041961,0.00995220041961,,0.167196967049,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-05,2026-07-12,伊東,5,3,6-7-1,1,19.2,0.0108039701906,0.0108039701906,,0.20743622766,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-05,2026-07-12,伊東,5,4,6-7-4,1,20,0.00881367046577,0.00881367046577,,0.176273409315,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-05,2026-07-12,伊東,5,5,6-1-4,1,80.8,0.00858519259038,0.00858519259038,,0.693683561303,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-05,2026-07-12,伊東,5,6,6-2-5,1,80.8,0.0118390618721,0.0118390618721,,0.956596199266,True,80.8,80.8,79.8,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-05,2026-07-12,伊東,5,7,6-1-3,1,83.1,0.00902003291968,0.00902003291968,,0.749564735625,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-05,2026-07-12,伊東,5,8,7-2-1,1,119.9,0.00914055285855,0.00914055285855,,1.09595228774,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-05,2026-07-12,伊東,5,9,6-1-5,1,83,0.010632957536,0.010632957536,,0.882535475488,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-11,2026-07-12,伊東,11,1,5-4-1,1,3.1,0.00949023520036,0.00949023520036,,0.0294197291211,True,3.1,3.1,2.1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-11,2026-07-12,伊東,11,2,5-1-4,1,4.5,0.00845560768507,0.00845560768507,,0.0380502345828,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-11,2026-07-12,伊東,11,3,4-5-1,1,9.9,0.00897587529258,0.00897587529258,,0.0888611653965,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-11,2026-07-12,伊東,11,4,1-5-4,1,13.4,0.0112853573541,0.0112853573541,,0.151223788545,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-11,2026-07-12,伊東,11,5,5-1-6,1,15.3,0.0108411735993,0.0108411735993,,0.165869956069,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-11,2026-07-12,伊東,11,6,1-4-5,1,17.3,0.00869730227746,0.00869730227746,,0.1504633294,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-11,2026-07-12,伊東,11,7,4-5-3,1,97.8,0.00791650065875,0.00791650065875,,0.774233764426,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-11,2026-07-12,伊東,11,8,1-5-7,1,99.1,0.0101001872049,0.0101001872049,,1.00092855201,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-37-11,2026-07-12,伊東,11,9,4-1-6,1,88.6,0.00835494193889,0.00835494193889,,0.740247855786,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-01,2026-07-12,名古屋,1,1,1-2-3,1,9.1,0.0126248857729,0.0126248857729,,0.114886460533,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-01,2026-07-12,名古屋,1,2,1-3-2,1,9.3,0.012786880357,0.012786880357,,0.11891798732,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-01,2026-07-12,名古屋,1,3,1-3-4,1,13.9,0.0109749009546,0.0109749009546,,0.152551123269,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-01,2026-07-12,名古屋,1,4,3-1-2,1,18.2,0.0102463592492,0.0102463592492,,0.186483738335,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-01,2026-07-12,名古屋,1,5,1-7-4,1,101.2,0.00759842992568,0.00759842992568,,0.768961108479,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-01,2026-07-12,名古屋,1,6,4-1-2,1,81.3,0.011926189905,0.011926189905,,0.969599239277,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-01,2026-07-12,名古屋,1,7,3-1-5,1,86.1,0.00922642506967,0.00922642506967,,0.794395198499,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-01,2026-07-12,名古屋,1,8,3-4-7,1,113.9,0.00598334131072,0.00598334131072,,0.681502575291,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-01,2026-07-12,名古屋,1,9,1-6-3,1,107.4,0.00815312047152,0.00815312047152,,0.875645138641,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-08,2026-07-12,名古屋,8,1,1-2-3,1,8.6,0.00806856580426,0.00806856580426,,0.0693896659166,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-08,2026-07-12,名古屋,8,2,1-3-2,1,9.2,0.00974537764585,0.00974537764585,,0.0896574743418,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-08,2026-07-12,名古屋,8,3,1-3-4,1,11.9,0.011493918969,0.011493918969,,0.136777635731,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-08,2026-07-12,名古屋,8,4,1-2-4,1,12.1,0.00884994374378,0.00884994374378,,0.1070843193,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-08,2026-07-12,名古屋,8,5,3-4-2,1,89.7,0.00760733346517,0.00760733346517,,0.682377811826,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-08,2026-07-12,名古屋,8,6,3-2-4,1,83.7,0.00721013500186,0.00721013500186,,0.603488299656,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-08,2026-07-12,名古屋,8,7,3-1-5,1,85.8,0.00937136222669,0.00937136222669,,0.80406287905,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-08,2026-07-12,名古屋,8,8,4-3-2,1,84.5,0.00862270321969,0.00862270321969,,0.728618422064,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-42-08,2026-07-12,名古屋,8,9,1-2-7,1,115.3,0.00909017649946,0.00909017649946,,1.04809735039,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-05,2026-07-12,松山,5,1,7-1-3,1,5.5,0.010606808842,0.010606808842,,0.058337448631,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-05,2026-07-12,松山,5,2,7-1-6,1,7.8,0.00745987696808,0.00745987696808,,0.058187040351,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-05,2026-07-12,松山,5,3,1-7-3,1,8,0.00861522737715,0.00861522737715,,0.0689218190172,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-05,2026-07-12,松山,5,4,1-7-6,1,11.5,0.00942205347007,0.00942205347007,,0.108353614906,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-05,2026-07-12,松山,5,5,7-6-3,1,38.9,0.0123598934758,0.0123598934758,,0.480799856209,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-05,2026-07-12,松山,5,6,1-6-7,1,34.1,0.00999513154663,0.00999513154663,,0.34083398574,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-05,2026-07-12,松山,5,7,7-3-6,1,30.4,0.00819506675818,0.00819506675818,,0.249130029449,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-05,2026-07-12,松山,5,8,3-1-7,1,19.5,0.00835059555181,0.00835059555181,,0.16283661326,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-05,2026-07-12,松山,5,9,6-1-7,1,88.7,0.00675398742204,0.00675398742204,,0.599078684335,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-06,2026-07-12,松山,6,1,4-5-7,1,3.5,0.0127133993429,0.0127133993429,,0.0444968977002,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-06,2026-07-12,松山,6,2,4-7-5,1,6.1,0.010362159369,0.010362159369,,0.0632091721509,True,6.1,6.1,5.1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-06,2026-07-12,松山,6,3,4-5-6,1,7.6,0.0079937566691,0.0079937566691,,0.0607525506852,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-06,2026-07-12,松山,6,4,4-5-3,1,15,0.00875099716979,0.00875099716979,,0.131264957547,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-06,2026-07-12,松山,6,5,4-7-6,1,15.8,0.00962141165106,0.00962141165106,,0.152018304087,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-06,2026-07-12,松山,6,6,4-5-2,1,20.8,0.00838457589616,0.00838457589616,,0.17439917864,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-06,2026-07-12,松山,6,7,4-1-7,1,96,0.00895515487222,0.00895515487222,,0.859694867733,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260712-75-06,2026-07-12,松山,6,8,4-6-3,1,84.8,0.0134703115572,0.0134703115572,,1.14228242005,False,,0,-1,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260713-56-05,2026-07-13,岸和田,5,1,5-1-2,1,4.8,0.00730829593208,0.00730829593208,,0.035079820474,True,4.8,4.8,3.8,final,final_odds_research_only
wf_core_bucket_replace_all_drop200_plus_fill80_120_ev_sourcecnt_fixed,20260713-56-05,2026-07-13,岸和田,5,2,1-5-2,1,5.8,0.00782593321374,0.00782593321374,,0.0453904126397,False,,0,-1,final,final_odds_research_only
